bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
483	[BUG]  [BUGGY]  System.arraycopy(Standard_ENCODE_TABLE,  0,  this,  0,  urlSafe);  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(Standard_ENCODE_TABLE,  0,  this,  0,  urlSafe);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(Standard_ENCODE_TABLE,  0,  this,  0,  urlSafe);	  System.arraycopy(URL_SAFE_ENCODE_TABLE,    0,    this,    0,    urlSafe);    	non-compiled	[CE]  ';'  expected	270	None	replace
484	[BUG]  [BUGGY]  System.arraycopy(this.urlSafe,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR);  [CE]  ';'  expected  [FE]                                ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(this.urlSafe,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(this.urlSafe,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR);	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    this.urlSafe);    	non-compiled	[CE]  ';'  expected	188	None	replace
485	[BUG]  [BUGGY]  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  [CE]  ';'  expected  [FE]                    ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
486	[BUG]  [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [CE]  ';'  expected  [FE]                      ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
487	[BUG]  [BUGGY]  ||  urlSafe)  {  this.lineSeparator  =  urlSafe;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  ||  urlSafe)  {  this.lineSeparator  =  urlSafe;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	||  urlSafe)  {  this.lineSeparator  =  urlSafe;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
488	[BUG]  [BUGGY]  ||  urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [CE]  ';'  expected  [FE]                          ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  ||  urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	||  urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
489	[BUG]  [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [CE]  ';'  expected  [FE]                            ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe)  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
490	[BUG]  [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  null;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [CE]  ';'  expected  [FE]                              ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe)  {  this.lineSeparator  =  null;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe)  {  this.lineSeparator  =  null;  }  else  {  this.lineSeparator  =  URL_SAFE_ENCODE_TABLE;  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    this.lineSeparator    =    URL_SAFE_ENCODE_TABLE;    }    	non-compiled	[CE]  ';'  expected	192	None	replace
491	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length;  [CE]  ';'  expected  [FE]                                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length;  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length;	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.separator,    0,    urlSafe.length    +    4);    	non-compiled	[CE]  ';'  expected	172	None	replace
492	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length());  [CE]  ';'  expected  [FE]                                          ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length());  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.separator,  0,  urlSafe.length());	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.separator,    0,    urlSafe.length    +    4);    	non-compiled	[CE]  ';'  expected	172	None	replace
493	[BUG]  [BUGGY]  this.currentLinePos  =  PEM_CHUNK_SIZE  +  1;  [CE]  ';'  expected  [FE]                                ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  this.currentLinePos  =  PEM_CHUNK_SIZE  +  1;  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	this.currentLinePos  =  PEM_CHUNK_SIZE  +  1;	  this.currentLinePos    =    PEM_CHUNK_SIZE;    	non-compiled	[CE]  ';'  expected	55	None	replace
494	[BUG]  [BUGGY]  this.currentLinePos  =  PEM_CHUNK_SIZE  -  1;  [CE]  ';'  expected  [FE]                                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  this.currentLinePos  =  PEM_CHUNK_SIZE  -  1;  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	this.currentLinePos  =  PEM_CHUNK_SIZE  -  1;	  this.currentLinePos    =    PEM_CHUNK_SIZE;    	non-compiled	[CE]  ';'  expected	55	None	replace
495	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  CHUNK_SIZE,  urlSafe);  [CE]  ';'  expected  [FE]                ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  CHUNK_SIZE,  urlSafe);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  CHUNK_SIZE,  urlSafe);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.lineSeparator,    urlSafe,    CHUNK_SIZE);    	non-compiled	[CE]  ';'  expected	261	None	replace
496	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  urlSafe,  CHUNK_SIZE  +  1);  [CE]  ';'  expected  [FE]                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  urlSafe,  CHUNK_SIZE  +  1);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  urlSafe,  CHUNK_SIZE  +  1);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.lineSeparator,    urlSafe,    CHUNK_SIZE);    	non-compiled	[CE]  ';'  expected	261	None	replace
497	[BUG]  [BUGGY]  System.arraycopy(URL_SEPARATOR,  0,  this.separator,  0,  urlSafe.length  -  1);  [CE]  ';'  expected  [FE]                                      ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(URL_SEPARATOR,  0,  this.separator,  0,  urlSafe.length  -  1);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(URL_SEPARATOR,  0,  this.separator,  0,  urlSafe.length  -  1);	  System.arraycopy(URL_SEPARATOR,    0,    this.separator,    0,    urlSafe.length);    	non-compiled	[CE]  ';'  expected	171	None	replace
498	[BUG]  [BUGGY]  System.arraycopy(this.separator,  0,  this.urlSafe,  0,  urlSafe.length);  [CE]  ';'  expected  [FE]                                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(this.separator,  0,  this.urlSafe,  0,  urlSafe.length);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(this.separator,  0,  this.urlSafe,  0,  urlSafe.length);	  System.arraycopy(URL_SEPARATOR,    0,    this.separator,    0,    urlSafe.length);    	non-compiled	[CE]  ';'  expected	171	None	replace
499	[BUG]  [BUGGY]  ||  urlSafe!=  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  ||  urlSafe!=  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	||  urlSafe!=  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    System.arraycopy(CHUNK_SEPARATOR,    0,    this.lineSeparator,    0,    urlSafe.length);    }    	non-compiled	[CE]  ';'  expected	173	None	replace
500	[BUG]  [BUGGY]  if(urlSafe)  {  if(this.lineSeparator  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [CE]  ';'  expected  [FE]                          ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe)  {  if(this.lineSeparator  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe)  {  if(this.lineSeparator  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    System.arraycopy(CHUNK_SEPARATOR,    0,    this.lineSeparator,    0,    urlSafe.length);    }    	non-compiled	[CE]  ';'  expected	173	None	replace
501	[BUG]  [BUGGY]  ||  urlSafe  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [CE]  ';'  expected  [FE]                            ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  ||  urlSafe  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	||  urlSafe  ==  null)  {  this.lineSeparator  =  urlSafe;  }  else  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  }	  if(urlSafe)    {    this.lineSeparator    =    urlSafe;    }    else    {    System.arraycopy(CHUNK_SEPARATOR,    0,    this.lineSeparator,    0,    urlSafe.length);    }    	non-compiled	[CE]  ';'  expected	173	None	replace
